w1	w2	w3	w4	count	gt_prob
prolific	wicket-keepers	of	all	1	0.00000917
promoted	to	No.	3	1	0.00000917
protein	company.	In	2019,	1	0.00000917
pull	shots	and	hook	1	0.00000917
putting	pressure	on	the	1	0.00000917
qualified	for	Champions	League	1	0.00000917
qualified	paratrooper	in	2015.	1	0.00000917
qualify	for	the	finals.	1	0.00000917
qualify	to	the	higher	1	0.00000917
quarter	final	where	Jharkhand	1	0.00000917
quarter	finals,	he	became	1	0.00000917
rain	and	ended	in	1	0.00000917
rain-shortened	final	against	England,	1	0.00000917
rank	was	presented	to	1	0.00000917
ranking	for	the	first	1	0.00000917
ranking	in	ICC	test	1	0.00000917
rankings	for	several	months.	1	0.00000917
rate	of	102.15,	and	1	0.00000917
rate	of	63.20	during	1	0.00000917
rate	over	100	in	1	0.00000917
rather	than	the	conventional	1	0.00000917
re-seller	CARS24	and	simultaneously	1	0.00000917
reached	8000	runs	in	1	0.00000917
reached	the	milestone	of	1	0.00000917
received	the	fourth	highest	1	0.00000917
recognised	for	his	finishing	1	0.00000917
recognition	for	his	lower-order	1	0.00000917
record	for	effecting	the	1	0.00000917
record	for	most	appearances	1	0.00000917
record	for	most	stumpings	1	0.00000917
record	for	the	most	1	0.00000917
record	which	was	broken	1	0.00000917
recorded	identical	3–1	victory	1	0.00000917
rectified.	Dhoni	did	his	1	0.00000917
reflexes	behind	the	stumps	1	0.00000917
regarded	as	one	of	1	0.00000917
regiment	in	Ranchi,	Dhoni	1	0.00000917
region.	He	plays	pull	1	0.00000917
regions,	rather	than	the	1	0.00000917
regular	captain	Rohit	Sharma	1	0.00000917
regular	in	the	Indian	1	0.00000917
relatively	mediocre	series	scoring	1	0.00000917
released	on	28	July	1	0.00000917
released	on	29	September	1	0.00000917
released	on	5	September	1	0.00000917
remained	unbeaten.	Dhoni	stepped	1	0.00000917
repeated	attempts	by	his	1	0.00000917
represented	East	Zone	and	1	0.00000917
represented	East	Zone	in	1	0.00000917
represented	the	Indian	cricket	1	0.00000917
representing	Jharkhand	later.	He	1	0.00000917
represents	and	the	fans	1	0.00000917
reputation	of	being	a	1	0.00000917
resignation	from	the	company	1	0.00000917
result,	Dhoni's	house	in	1	0.00000917
resulting	in	wins,	helping	1	0.00000917
retained	for	₹12	crore	1	0.00000917
retired	by	the	BCCI	1	0.00000917
retired	from	test	cricket	1	0.00000917
retirement	Dhoni	led	India	1	0.00000917
retirement	On	8	September	1	0.00000917
retirement	and	2015	World	1	0.00000917
retirement	from	international	cricket.	1	0.00000917
retirement	from	the	format.	1	0.00000917
return	to	win	the	1	0.00000917
returned	to	CSK	for	1	0.00000917
returned	to	play	the	1	0.00000917
right-handed	batsman	and	wicket-keeper.	1	0.00000917
right-handed	batter	and	a	1	0.00000917
role	was	released	on	1	0.00000917
romantic	drama	LGM	which	1	0.00000917
ruled	out	of	the	1	0.00000917
ruling	him	out	for	1	0.00000917
run	chase,	a	record	1	0.00000917
run	out	for	a	1	0.00000917
run	scorer	in	international	1	0.00000917
runners-up	after	losing	to	1	0.00000917
runners-up.	In	August	2017,	1	0.00000917
running	between	the	wickets.	1	0.00000917
runs	(1,153)	before	scoring	1	0.00000917
runs	across	390	T20	1	0.00000917
runs	across	the	five	1	0.00000917
runs	across	three	tests	1	0.00000917
runs	and	led	CSK	1	0.00000917
runs	and	led	his	1	0.00000917
runs	and	was	awarded	1	0.00000917
runs	as	captain	(6641)	1	0.00000917
runs	as	the	team	1	0.00000917
runs	by	an	Indian	1	0.00000917
runs	from	129	matches	1	0.00000917
runs	in	30	matches	1	0.00000917
runs	in	Australia.	In	1	0.00000917
runs	in	ODI	in	1	0.00000917
runs	in	ODIs	against	1	0.00000917
runs	in	Test	matches	1	0.00000917
runs	in	five	tests	1	0.00000917
runs	in	four	innings	1	0.00000917
runs	in	four	matches	1	0.00000917
runs	in	four	matches,	1	0.00000917
runs	in	four	matches.	1	0.00000917
runs	in	his	debut	1	0.00000917
runs	in	international	cricket	1	0.00000917
runs	in	just	24	1	0.00000917
runs	in	nine	matches	1	0.00000917
runs	in	the	IPL,	1	0.00000917
runs	in	the	final	1	0.00000917
runs	in	the	only	1	0.00000917
runs	in	the	second	1	0.00000917
runs	in	the	tournament.	1	0.00000917
runs	in	three	matches	1	0.00000917
runs	in	two	innings	1	0.00000917
runs	in	two	tests	1	0.00000917
runs	off	123	deliveries	1	0.00000917
runs	off	145	balls,	1	0.00000917
runs	off	52	balls	1	0.00000917
runs	on	DLS	method	1	0.00000917
runs	to	lead	CSK	1	0.00000917
runs	with	an	average	1	0.00000917
runs	with	three	consecutive	1	0.00000917
runs,	becoming	the	fourth	1	0.00000917
said	that	he	wanted	1	0.00000917
same	month	against	Sri	1	0.00000917
same".	Dhoni	holds	the	1	0.00000917
saw	Rahul	Dravid	as	1	0.00000917
school	certificates	and,	despite	1	0.00000917
schooling	from	DAV	Jawahar	1	0.00000917
score	by	a	wicket-keeper	1	0.00000917
score	in	ODI	cricket	1	0.00000917
score	more	than	1,000	1	0.00000917
score	over	fifty	and	1	0.00000917
scored	102	against	India	1	0.00000917
scored	106	runs	across	1	0.00000917
scored	114	runs	in	1	0.00000917
scored	134	off	122	1	0.00000917
scored	139	runs	in	1	0.00000917
scored	146	runs	across	1	0.00000917
scored	148	runs	off	1	0.00000917
scored	16	centuries	and	1	0.00000917
scored	17,266	runs	in	1	0.00000917
scored	176	runs	in	1	0.00000917
scored	2987	runs	from	1	0.00000917
scored	30	runs	in	1	0.00000917
scored	362	runs	in	1	0.00000917
scored	392	runs	and	1	0.00000917
scored	414	runs	to	1	0.00000917
scored	43	runs	as	1	0.00000917
scored	455	runs	and	1	0.00000917
scored	4876	runs	in	1	0.00000917
scored	574	runs	in	1	0.00000917
scored	84	runs	at	1	0.00000917
scored	91*	against	Bangladesh	1	0.00000917
scored	a	century	(128*)	1	0.00000917
scored	a	fighting	half-century	1	0.00000917
scored	a	half-century	against	1	0.00000917
scored	an	unbeaten	183	1	0.00000917
scored	half-centuries	in	all	1	0.00000917
scored	his	first	ever	1	0.00000917
scored	his	maiden	first-class	1	0.00000917
scored	just	77	runs	1	0.00000917
scored	just	five	fifties	1	0.00000917
scored	just	three	runs	1	0.00000917
scored	more	than	7400	1	0.00000917
scored	more	than	five	1	0.00000917
scored	only	97	runs	1	0.00000917
scored	two	centuries	during	1	0.00000917
scorer	in	international	cricket.	1	0.00000917
scores	against	New	Zealand,	1	0.00000917
scoring	1198	runs	in	1	0.00000917
scoring	174	runs	in	1	0.00000917
scoring	219	runs	in	1	0.00000917
scoring	237	runs	in	1	0.00000917
scoring	244	runs	in	1	0.00000917
scoring	45	runs	off	1	0.00000917
scoring	68	runs	in	1	0.00000917
scoring	79	runs	in	1	0.00000917
scoring	a	fifty	Most	1	0.00000917
scoring	an	unbeaten	91.	1	0.00000917
scoring	ducks	in	both	1	0.00000917
season	and	Ravindra	Jadeja	1	0.00000917
season	and	scored	only	1	0.00000917
season	did	not	include	1	0.00000917
season	of	IPL.	Under	1	0.00000917
season	of	Vinoo	Mankad	1	0.00000917
season	of	the	Indian	1	0.00000917
season	of	the	World	1	0.00000917
season	with	283	runs	1	0.00000917
season,	Dhoni	handed	over	1	0.00000917
season,	Dhoni	scored	a	1	0.00000917
season,	as	an	eighteen-year-old	1	0.00000917
season,	he	scored	just	1	0.00000917
season,	in	a	league	1	0.00000917
season.	Apart	from	this	1	0.00000917
season.	Dhoni	led	the	1	0.00000917
season.	Dhoni	scored	two	1	0.00000917
season.	Dhoni	stepped	down	1	0.00000917
season.	He	scored	455	1	0.00000917
season.	However,	he	was	1	0.00000917
season.	Supergiants	picked	Dhoni	1	0.00000917
season.	Though	Dhoni	scored	1	0.00000917
season.	Under	his	captaincy,	1	0.00000917
seasons	for	the	Super	1	0.00000917
seasons	for	the	Supergiants.	1	0.00000917
seats	(J282–J286)	at	the	1	0.00000917
second	Champions	League	Twenty20	1	0.00000917
second	India	batsman	after	1	0.00000917
second	Indian	captain	to	1	0.00000917
second	consecutive	IPL	title	1	0.00000917
second	ever	ODI	world	1	0.00000917
second	game	of	the	1	0.00000917
second	innings	in	a	1	0.00000917
second	innings.	Dhoni	finished	1	0.00000917
second	match	of	the	1	0.00000917
second	most	overall	(110)	1	0.00000917
second	test	in	Faisalabad.	1	0.00000917
second	test	leading	to	1	0.00000917
seconds,	when	dismissing	Keemo	1	0.00000917
secure	a	20-run	win,	1	0.00000917
secure	a	2–1	series	1	0.00000917
security	was	tightened	for	1	0.00000917
selected	for	the	T20I	1	0.00000917
semi-final	loss	against	New	1	0.00000917
semi-finals	with	Dhoni	having	1	0.00000917
seniors	in	Challenger	trophy,	1	0.00000917
series	against	England	in	1	0.00000917
series	against	England.	Dhoni	1	0.00000917
series	against	New	Zealand.	1	0.00000917
series	against	Pakistan.	In	1	0.00000917
series	against	South	Africa	1	0.00000917
series	against	West	Indies	1	0.00000917
series	against	West	Indies.	1	0.00000917
series	and	was	run	1	0.00000917
series	at	home	against	1	0.00000917
series	during	India's	tour	1	0.00000917
series	for	the	first	1	0.00000917
series	in	Australia,	India	1	0.00000917
series	in	Australia.	In	1	0.00000917
series	in	England	in	1	0.00000917
series	in	May	2007	1	0.00000917
series	in	October–November	2005	1	0.00000917
series	in	South	Africa	1	0.00000917
series	in	Visakhapatnam,	Dhoni	1	0.00000917
series	in	the	group	1	0.00000917
series	loss.	In	the	1	0.00000917
series	on	Australian	soil	1	0.00000917
series	scoring	79	runs	1	0.00000917
series	that	followed	and	1	0.00000917
series	that	followed,	Dhoni	1	0.00000917
series	that	followed.	Dhoni	1	0.00000917
series	titled	Roar	of	1	0.00000917
series	victory,	their	first	1	0.00000917
series	was	washed	away.	1	0.00000917
series	while	also	becoming	1	0.00000917
series	with	a	century	1	0.00000917
series	with	the	highest	1	0.00000917
series,	Dhoni	scored	half-centuries	1	0.00000917
series,	he	effected	the	1	0.00000917
series,	he	scored	134	1	0.00000917
series,	scoring	237	runs	1	0.00000917
series.	Dhoni	became	a	1	0.00000917
series.	Dhoni	himself	reached	1	0.00000917
series.	Subsequently,	Dhoni	was	1	0.00000917
served	as	the	captain	1	0.00000917
service	to	the	nation	1	0.00000917
serving	as	its	brand	1	0.00000917
set	a	record	for	1	0.00000917
seven	catches	and	four	1	0.00000917
seven	stumpings.	Dhoni	made	1	0.00000917
seven	years	later	by	1	0.00000917
seven-match	series	against	England.	1	0.00000917
several	months.	He	was	1	0.00000917
sharing	this	title	with	1	0.00000917
short-pitched	deliveries	often	putting	1	0.00000917
shot	in	2011	World	1	0.00000917
shot	technique,	taught	to	1	0.00000917
shots	and	hook	shots	1	0.00000917
shots	off	short-pitched	deliveries	1	0.00000917
show	developed	by	the	1	0.00000917
showcase	his	batting	technique.	1	0.00000917
side	after	the	home	1	0.00000917
side	before	taking	over	1	0.00000917
side	in	limited	overs	1	0.00000917
signing	in	the	auction.	1	0.00000917
simultaneously	became	brand	ambassador	1	0.00000917
since	1999	before	representing	1	0.00000917
single	match	with	Dhoni	1	0.00000917
situations.	As	a	wicket-keeper,	1	0.00000917
six	dismissals	against	England.	1	0.00000917
sixes	by	an	Indian	1	0.00000917
sixes	in	career	(359)	1	0.00000917
skills	in	high-pressure	situations.	1	0.00000917
small-town	talent-spotting	initiative	TRDW.	1	0.00000917
so.	In	2008,	Dhoni	1	0.00000917
so.	In	the	2018	1	0.00000917
social	media	platforms	and	1	0.00000917
soil	and	was	named	1	0.00000917
soldier	and	not	a	1	0.00000917
soldiers,	I	thought	that	1	0.00000917
son	to	study	MBA	1	0.00000917
son	wanting	to	become	1	0.00000917
son	with	the	father	1	0.00000917
south	stand	after	Dhoni.	1	0.00000917
special	cameo	appearance	in	1	0.00000917
special	connection	with	the	1	0.00000917
spelling	"Dhoni"	emerged	due	1	0.00000917
spelling	mistake	in	his	1	0.00000917
spells	the	surname	as	1	0.00000917
spending	a	day	with	1	0.00000917
sport	honour	Major	Dhyan	1	0.00000917
spot	didn't	lack	in	1	0.00000917
squad	for	a	tour	1	0.00000917
squad	for	the	2007	1	0.00000917
squad	for	the	2011	1	0.00000917
squad	for	the	2019	1	0.00000917
squad	for	the	Bangladesh	1	0.00000917
squad	for	the	C.	1	0.00000917
squad	for	the	ODI	1	0.00000917
squad	for	the	inaugural	1	0.00000917
squad	for	the	series	1	0.00000917
squad	in	2018.	Born	1	0.00000917
squad	that	won	the	1	0.00000917
squad,	he	was	picked	1	0.00000917
stadium's	south	stand	after	1	0.00000917
stage	after	losses	to	1	0.00000917
stage	after	the	match	1	0.00000917
stage	match	against	Afghanistan	1	0.00000917
stage	match	against	Mumbai	1	0.00000917
stage	matches	in	a	1	0.00000917
stage.	In	the	ODI	1	0.00000917
stand	after	Dhoni.	In	1	0.00000917
start	of	the	tournament	1	0.00000917
started	gaining	recognition	for	1	0.00000917
started	playing	football	as	1	0.00000917
state	cricket	team	since	1	0.00000917
statistics	Dhoni	has	scored	1	0.00000917
stepped	down	as	the	1	0.00000917
stepped	down	from	captaincy	1	0.00000917
stint	with	the	Territorial	1	0.00000917
strike	rate	of	102.15,	1	0.00000917
strike	rate	of	63.20	1	0.00000917
strike	rate	over	100	1	0.00000917
striking	the	ball	with	1	0.00000917
study	MBA	but	his	1	0.00000917
stumped	Akila	Dananjaya	off	1	0.00000917
stumping	in	the	history	1	0.00000917
stumping	of	Aiden	Markram	1	0.00000917
stumping	opportunity	of	Andrew	1	0.00000917
stumping),	and	in	the	1	0.00000917
stumpings	(195)	and	only	1	0.00000917
stumpings	Third	most	dismissals	1	0.00000917
stumpings	as	wicket-keeper	(34)	1	0.00000917
stumpings	by	any	wicket-keeper	1	0.00000917
stumpings	in	ODIs	when	1	0.00000917
stumpings	in	his	international	1	0.00000917
stumpings	in	international	cricket	1	0.00000917
stumpings.	Dhoni	made	it	1	0.00000917
stumpings.	In	the	tri-nation	1	0.00000917
stumps	while	also	being	1	0.00000917
style	Dhoni	is	a	1	0.00000917
style.	In	the	2003/04	1	0.00000917
subsequent	ODI	series	against	1	0.00000917
subsequent	seven-match	series	against	1	0.00000917
subsequent	tour	of	Pakistan	1	0.00000917
subsequently	named	in	the	1	0.00000917
successful	IPL	franchise	with	1	0.00000917
successful	Indian	captain.	He	1	0.00000917
successful	captains	of	all	1	0.00000917
successful	leader.	Dhoni	is	1	0.00000917
suggestion	of	his	coach	1	0.00000917
surname	as	"Dhauni".	The	1	0.00000917
surpass	his	earlier	record	1	0.00000917
surpassed	the	earlier	record	1	0.00000917
suspension	of	Chennai	Super	1	0.00000917
take	India	to	victory	1	0.00000917
taken	634	catches	and	1	0.00000917
taking	over	in	all	1	0.00000917
talent	and	also	tried	1	0.00000917
talent-spotting	initiative	TRDW.	In	1	0.00000917
talents	via	the	BCCI's	1	0.00000917
target	of	223	against	1	0.00000917
taught	to	him	by	1	0.00000917
team	and	served	as	1	0.00000917
team	and	was	the	1	0.00000917
team	for	the	2007	1	0.00000917
team	for	the	2021	1	0.00000917
team	in	1998.	At	1	0.00000917
team	in	332	matches	1	0.00000917
team	in	February	2017	1	0.00000917
team	in	all	formats.	1	0.00000917
team	in	the	Afro-Asia	1	0.00000917
team	in	the	Cooch	1	0.00000917
team	in	the	early	1	0.00000917
team	lost	twice	in	1	0.00000917
team	made	it	to	1	0.00000917
team	of	the	year	1	0.00000917
team	on	23	December	1	0.00000917
team	qualify	to	the	1	0.00000917
team	secure	a	20-run	1	0.00000917
team	since	1999	before	1	0.00000917
team	to	its	third	1	0.00000917
team	to	the	quarter	1	0.00000917
teams	that	won	the	1	0.00000917
technique,	taught	to	him	1	0.00000917
technique.	Dhoni	displays	a	1	0.00000917
technique.	He	is	known	1	0.00000917
ten	final	appearances.	Dhoni	1	0.00000917
ten	occasions	and	winning	1	0.00000917
tenth	century	in	ODIs	1	0.00000917
test	a	year	later	1	0.00000917
test	century	in	the	1	0.00000917
test	cricket	from	2008	1	0.00000917
test	cricket	in	2014	1	0.00000917
test	debut	in	the	1	0.00000917
test	in	Faisalabad.	He	1	0.00000917
test	leading	to	an	1	0.00000917
test	ranking	for	the	1	0.00000917
test	series	that	followed,	1	0.00000917
test	victory	in	South	1	0.00000917
test	with	injury.	Dhoni	1	0.00000917
test,	but	was	ruled	1	0.00000917
test,	he	effected	nine	1	0.00000917
tests	in	the	home	1	0.00000917
tests	including	a	first	1	0.00000917
tests	including	his	maiden	1	0.00000917
than	1,000	ODI	runs	1	0.00000917
than	100	in	both	1	0.00000917
than	50	in	ODIs.	1	0.00000917
than	60	in	the	1	0.00000917
than	7400	runs	across	1	0.00000917
than	75	million	followers	1	0.00000917
than	five	thousand	runs	1	0.00000917
than	the	conventional	Cover	1	0.00000917
than	thousand	runs	in	1	0.00000917
that	followed	and	the	1	0.00000917
that	followed,	Dhoni	scored	1	0.00000917
that	followed.	Dhoni	dropped	1	0.00000917
that	he	wanted	to	1	0.00000917
that	is	Mahendra	Singh	1	0.00000917
that	one	day	I'll	1	0.00000917
that	season	and	Ravindra	1	0.00000917
that	season,	in	a	1	0.00000917
that	season.	However,	he	1	0.00000917
that	the	wicket-keeper	spot	1	0.00000917
that	was	marred	by	1	0.00000917
that	was	released	on	1	0.00000917
that	won	the	Asia	1	0.00000917
that	won	the	Deodhar	1	0.00000917
the	1997/98	season	of	1	0.00000917
the	1998–99,	Dhoni	played	1	0.00000917
the	1999–2000	Cooch	Behar	1	0.00000917
the	1999–2000	season	and	1	0.00000917
the	1999–2000	season,	as	1	0.00000917
the	2000/01	season	did	1	0.00000917
the	2000–01	Ranji	Trophy	1	0.00000917
the	2001–02	Ranji	Trophy	1	0.00000917
the	2002–03	Ranji	Trophy	1	0.00000917
the	2003/04	season,	Dhoni	1	0.00000917
the	2006	ICC	Champions	1	0.00000917
the	2007	Cricket	World	1	0.00000917
the	2007	Future	Cup	1	0.00000917
the	2007	ICC	World	1	0.00000917
the	2008-09	season.	Dhoni	1	0.00000917
the	2009	ICC	Champions	1	0.00000917
the	2010	Champions	league.	1	0.00000917
the	2010	edition	and	1	0.00000917
the	2011	world	cup	1	0.00000917
the	2013–14	season.	Though	1	0.00000917
the	2014	ICC	World	1	0.00000917
the	2015	Cricket	World	1	0.00000917
the	2016	Asia	Cup,	1	0.00000917
the	2016	Indian	Premier	1	0.00000917
the	2017	ICC	Champions	1	0.00000917
the	2017-18	Vijay	Hazare	1	0.00000917
the	2018	Asia	Cup	1	0.00000917
the	2018	season.	He	1	0.00000917
the	2019	Cricket	World	1	0.00000917
the	2021	T20	World	1	0.00000917
the	2022	season.	Dhoni	1	0.00000917
the	2024	season,	Dhoni	1	0.00000917
the	Afro-Asia	Cup,	scoring	1	0.00000917
the	Agra	training	camp,	1	0.00000917
the	Army.	Seeing	the	1	0.00000917
the	Asia	Cup	in	1	0.00000917
the	Australia	tour	later	1	0.00000917
the	BCCI	in	2023	1	0.00000917
the	BCCI's	small-town	talent-spotting	1	0.00000917
the	BCCI.	Dhoni	made	1	0.00000917
the	Bangladesh	tour	in	1	0.00000917
the	Bihar	U-19	cricket	1	0.00000917
the	C.	K.	Nayudu	1	0.00000917
the	Carlton	Mid	triangular	1	0.00000917
the	Champions	Trophy,	India	1	0.00000917
the	Cooch	Behar	Trophy	1	0.00000917
the	DLF	Cup	2006-07,	1	0.00000917
the	Deodhar	Trophy	where	1	0.00000917
the	Deodhar	Trophy,	scoring	1	0.00000917
the	Duleep	Trophy	finals,	1	0.00000917
the	East	Zone	U-19	1	0.00000917
the	East	Zone	squad	1	0.00000917
the	Hockey	India	League.	1	0.00000917
the	ICC	ODI	Team	1	0.00000917
the	ICC	ODI	batsman	1	0.00000917
the	ICC	for	2006.	1	0.00000917
the	ICC.	After	the	1	0.00000917
the	ICC.	India	won	1	0.00000917
the	IPL	across	the	1	0.00000917
the	IPL,	as	well	1	0.00000917
the	IPL.	Ahead	of	1	0.00000917
the	India	A	squad	1	0.00000917
the	India	A	squad,	1	0.00000917
the	Indian	Super	League.	1	0.00000917
the	Indian	Territorial	Army:	1	0.00000917
the	Indian	side	after	1	0.00000917
the	Indian	team	and	1	0.00000917
the	Indian	team	for	1	0.00000917
the	Indian	team	in	1	0.00000917
the	JSCA	stadium's	south	1	0.00000917
the	Jharkhand	team	in	1	0.00000917
the	Long-on,	Long-off,	and	1	0.00000917
the	Match	award	while	1	0.00000917
the	Mumbai	Cricket	Association	1	0.00000917
the	ODI	series	at	1	0.00000917
the	ODI	side	before	1	0.00000917
the	ODI	squad	for	1	0.00000917
the	ODI	team	for	1	0.00000917
the	ODI	team	of	1	0.00000917
the	Ranji	ODI	tournament	1	0.00000917
the	Series	award	after	1	0.00000917
the	South	Africa	tour.	1	0.00000917
the	Sri	Lankan	bilateral	1	0.00000917
the	Super	Kings.	Following	1	0.00000917
the	Supergiants.	Dhoni	returned	1	0.00000917
the	T20I	squad	for	1	0.00000917
the	Territorial	Army	in	1	0.00000917
the	Tournament'	at	the	1	0.00000917
the	Wankhede	Stadium	where	1	0.00000917
the	World	Cup.	Final	1	0.00000917
the	Year:	2006	ICC	1	0.00000917
the	Year:	2006,	2008,	1	0.00000917
the	Year:	2008,	2009	1	0.00000917
the	Year:	2009,	2010,	1	0.00000917
the	Year:	2011	Castrol	1	0.00000917
the	Year:	2011	ICC	1	0.00000917
the	Zimbabwe	XI	in	1	0.00000917
the	auction.	Dhoni	scored	1	0.00000917
the	away	ODI	series	1	0.00000917
the	ball	and	is	1	0.00000917
the	ball	with	force	1	0.00000917
the	ban	of	Chennai	1	0.00000917
the	bat	with	a	1	0.00000917
the	batting	order	in	1	0.00000917
the	bottom	of	the	1	0.00000917
the	boundary.	He	is	1	0.00000917
the	bowler	to	adjust	1	0.00000917
the	captain	and	wicket-keeper	1	0.00000917
the	captain	of	India	1	0.00000917
the	captain	of	all	1	0.00000917
the	captaincy	back	to	1	0.00000917
the	city	of	Chennai	1	0.00000917
the	company	in	2013.	1	0.00000917
the	company	owned	by	1	0.00000917
the	company	was	a	1	0.00000917
the	company.	On	11	1	0.00000917
the	conflicting	interests	of	1	0.00000917
the	conventional	Cover	region.	1	0.00000917
the	decade:	2011–2020	ICC	1	0.00000917
the	earlier	record	for	1	0.00000917
the	early	2000s	saw	1	0.00000917
the	emerging	talents	via	1	0.00000917
the	enigma	that	is	1	0.00000917
the	fans	often	call	1	0.00000917
the	fastest	men	in	1	0.00000917
the	fastest	stumping	in	1	0.00000917
the	father	wanting	his	1	0.00000917
the	few	batsmen	to	1	0.00000917
the	field	which	has	1	0.00000917
the	fifth	and	final	1	0.00000917
the	final	on	ten	1	0.00000917
the	final	over	to	1	0.00000917
the	final	where	he	1	0.00000917
the	final	with	Dhoni	1	0.00000917
the	final.	Dhoni	was	1	0.00000917
the	final.	He	was	1	0.00000917
the	finals	in	the	1	0.00000917
the	finals,	where	Dhoni	1	0.00000917
the	finals.	In	the	1	0.00000917
the	first	Indian	captain	1	0.00000917
the	first	ODI	at	1	0.00000917
the	first	and	the	1	0.00000917
the	first	cricketer	to	1	0.00000917
the	first	eight	seasons	1	0.00000917
the	first	non-Australian	captain	1	0.00000917
the	first	player	to	1	0.00000917
the	first	season	of	1	0.00000917
the	first	test,	but	1	0.00000917
the	five	innings	he	1	0.00000917
the	following	season.	Under	1	0.00000917
the	format.	In	his	1	0.00000917
the	fourth	Indian	and	1	0.00000917
the	fourth	Indian	to	1	0.00000917
the	fourth	highest	civilian	1	0.00000917
the	franchise	to	victory	1	0.00000917
the	game	for	India.	1	0.00000917
the	group	stage	match	1	0.00000917
the	handle,	striking	the	1	0.00000917
the	helicopter	shot	technique,	1	0.00000917
the	higher	division.	Based	1	0.00000917
the	highest	aggregate	of	1	0.00000917
the	highest	averages	in	1	0.00000917
the	highest	individual	score	1	0.00000917
the	highest	run	scorer	1	0.00000917
the	history	of	cricket,	1	0.00000917
the	hosts	and	Sri	1	0.00000917
the	inaugural	World	Twenty20	1	0.00000917
the	inaugural	season	of	1	0.00000917
the	knock	out	stage.	1	0.00000917
the	lack	of	good	1	0.00000917
the	latter	two	resulting	1	0.00000917
the	lead	role	was	1	0.00000917
the	match	against	Australia	1	0.00000917
the	match	against	Zimbabwe	1	0.00000917
the	matches	and	finished	1	0.00000917
the	matches	in	the	1	0.00000917
the	mentor	of	the	1	0.00000917
the	middle	of	the	1	0.00000917
the	milestone	of	effecting	1	0.00000917
the	monicker	"Captain	cool".	1	0.00000917
the	most	expensive	signing	1	0.00000917
the	most	international	matches	1	0.00000917
the	most	popular	cricketers	1	0.00000917
the	most	prolific	and	1	0.00000917
the	most	prolific	wicket-keeper	1	0.00000917
the	most	prolific	wicket-keepers	1	0.00000917
the	most	successful	IPL	1	0.00000917
the	most	successful	Indian	1	0.00000917
the	nation	as	a	1	0.00000917
the	new	captain.	However,	1	0.00000917
the	only	captain	in	1	0.00000917
the	only	captain	to	1	0.00000917
the	only	match	he	1	0.00000917
the	order	and	helped	1	0.00000917
the	parachute	regiment	in	1	0.00000917
the	plot	illustrates	the	1	0.00000917
the	post	of	vice-president	1	0.00000917
the	process,	went	past	1	0.00000917
the	quarter	final	where	1	0.00000917
the	quarter	finals,	he	1	0.00000917
the	rain-shortened	final	against	1	0.00000917
the	record	for	most	1	0.00000917
the	same	month	against	1	0.00000917
the	same".	Dhoni	holds	1	0.00000917
the	season	with	283	1	0.00000917
the	season.	Dhoni	led	1	0.00000917
the	second	India	batsman	1	0.00000917
the	second	Indian	captain	1	0.00000917
the	second	game	of	1	0.00000917
the	second	innings	in	1	0.00000917
the	second	innings.	Dhoni	1	0.00000917
the	second	match	of	1	0.00000917
the	second	test	in	1	0.00000917
the	second	test	leading	1	0.00000917
the	semi-final	loss	against	1	0.00000917
the	semi-finals	with	Dhoni	1	0.00000917
the	series	against	New	1	0.00000917
the	series	and	was	1	0.00000917
the	series	in	Visakhapatnam,	1	0.00000917
the	series	in	the	1	0.00000917
the	series	loss.	In	1	0.00000917
the	series	that	followed	1	0.00000917
the	series	was	washed	1	0.00000917
the	series	while	also	1	0.00000917
the	series	with	a	1	0.00000917
the	series	with	the	1	0.00000917
the	series,	he	effected	1	0.00000917
the	series,	he	scored	1	0.00000917
the	series.	Dhoni	became	1	0.00000917
the	series.	Dhoni	himself	1	0.00000917
the	series.	Subsequently,	Dhoni	1	0.00000917
the	side	in	limited	1	0.00000917
the	soldiers,	I	thought	1	0.00000917
the	start	of	the	1	0.00000917
the	stumping	of	Aiden	1	0.00000917
the	stumps	while	also	1	0.00000917
the	subsequent	ODI	series	1	0.00000917
the	subsequent	seven-match	series	1	0.00000917
the	subsequent	tour	of	1	0.00000917
the	suggestion	of	his	1	0.00000917
the	surname	as	"Dhauni".	1	0.00000917
the	team	lost	twice	1	0.00000917
the	team	qualify	to	1	0.00000917
the	team	to	the	1	0.00000917
the	teams	that	won	1	0.00000917
the	test	series	that	1	0.00000917
the	third	ODI	at	1	0.00000917
the	third	ODI	of	1	0.00000917
the	third	ODI.	Dhoni	1	0.00000917
the	third	Test	in	1	0.00000917
the	third	game	of	1	0.00000917
the	third	overall	and	1	0.00000917
the	third	test	with	1	0.00000917
the	three	matches	of	1	0.00000917
the	three-match	series,	Dhoni	1	0.00000917
the	title	again	in	1	0.00000917
the	title	in	2018.	1	0.00000917
the	title	winning	squad	1	0.00000917
the	top	ranking	in	1	0.00000917
the	tournament	after	defeating	1	0.00000917
the	tournament	included	488	1	0.00000917
the	tournament	thus	ruling	1	0.00000917
the	tournament.	As	a	1	0.00000917
the	tournament.	Dhoni	made	1	0.00000917
the	tournament.	He	returned	1	0.00000917
the	tri-nation	tournament	involving	1	0.00000917
the	two-year	suspension	of	1	0.00000917
the	wicket-keeper	spot	didn't	1	0.00000917
the	wicket-keeper	to	ensure	1	0.00000917
the	wickets.	He	plays	1	0.00000917
